Instance,Terminal,Layer,X location,Y location,Voltage
input58,VPWR,li1,43.4700,176.8000,1.799111
input57,VPWR,li1,71.9900,176.8000,1.798429
input56,VPWR,li1,33.3500,13.6000,1.798622
input55,VPWR,li1,133.1700,176.8000,1.797588
input54,VPWR,li1,146.0500,176.8000,1.797533
input53,VPWR,li1,146.5100,19.0400,1.797313
input52,VPWR,li1,137.7700,19.0400,1.797387
input51,VPWR,li1,7.5900,51.6800,1.799514
input50,VPWR,li1,8.9700,51.6800,1.799514
input49,VPWR,li1,8.9700,68.0000,1.799640
input48,VPWR,li1,23.6900,13.6000,1.799155
input47,VPWR,li1,161.6900,144.1600,1.796939
input46,VPWR,li1,171.3500,176.8000,1.797526
input45,VPWR,li1,27.8300,13.6000,1.798977
input44,VPWR,li1,138.2300,13.6000,1.794412
input43,VPWR,li1,109.7100,19.0400,1.797694
input42,VPWR,li1,7.5900,171.3600,1.799772
input41,VPWR,li1,7.5900,171.3600,1.799772
input40,VPWR,li1,78.4300,176.8000,1.798276
input39,VPWR,li1,99.5900,176.8000,1.797928
input38,VPWR,li1,171.3500,73.4400,1.798063
input37,VPWR,li1,166.2900,95.2000,1.796784
input36,VPWR,li1,109.7100,13.6000,1.795023
input35,VPWR,li1,84.8700,13.6000,1.795857
input34,VPWR,li1,113.8500,19.0400,1.797641
input33,VPWR,li1,152.9500,19.0400,1.797279
input32,VPWR,li1,148.3500,19.0400,1.797302
input31,VPWR,li1,7.5900,40.8000,1.799499
input30,VPWR,li1,7.5900,24.4800,1.799468
input29,VPWR,li1,164.9100,13.6000,1.794131
input28,VPWR,li1,168.5900,13.6000,1.794123
input27,VPWR,li1,169.9700,176.8000,1.797526
input26,VPWR,li1,171.3500,127.8400,1.795124
input25,VPWR,li1,56.3500,13.6000,1.797284
input24,VPWR,li1,68.7700,13.6000,1.796650
input23,VPWR,li1,91.3100,19.0400,1.797941
input22,VPWR,li1,55.8900,176.8000,1.798756
input21,VPWR,li1,48.0700,13.6000,1.797676
input20,VPWR,li1,117.0700,176.8000,1.797726
input19,VPWR,li1,100.9700,176.8000,1.797928
input18,VPWR,li1,166.7500,62.5600,1.793930
input17,VPWR,li1,171.3500,57.1200,1.796582
input16,VPWR,li1,78.8900,13.6000,1.796109
input15,VPWR,li1,55.8900,13.6000,1.797284
input14,VPWR,li1,65.5500,176.8000,1.798538
input13,VPWR,li1,81.6500,176.8000,1.798215
input12,VPWR,li1,171.3500,160.4800,1.795180
input11,VPWR,li1,120.2900,176.8000,1.797696
input10,VPWR,li1,123.5100,176.8000,1.797676
input9,VPWR,li1,166.7500,13.6000,1.794127
input8,VPWR,li1,166.7500,35.3600,1.796606
input7,VPWR,li1,49.4500,13.6000,1.797676
input6,VPWR,li1,26.4500,13.6000,1.798977
input5,VPWR,li1,8.9700,176.8000,1.799708
input4,VPWR,li1,44.3900,171.3600,1.799298
input3,VPWR,li1,166.2900,13.6000,1.794131
input2,VPWR,li1,14.0300,13.6000,1.799312
input1,VPWR,li1,151.1100,176.8000,1.797528
TAP_TAPCELL_ROW_60_499,VPWR,li1,160.3100,176.4930,1.797527
TAP_TAPCELL_ROW_60_498,VPWR,li1,147.4300,176.4930,1.797533
TAP_TAPCELL_ROW_60_497,VPWR,li1,134.5500,176.4930,1.797588
TAP_TAPCELL_ROW_60_496,VPWR,li1,121.6700,176.4930,1.797696
TAP_TAPCELL_ROW_60_495,VPWR,li1,108.7900,176.4930,1.797811
TAP_TAPCELL_ROW_60_494,VPWR,li1,95.9100,176.4930,1.798000
TAP_TAPCELL_ROW_60_493,VPWR,li1,83.0300,176.4930,1.798215
TAP_TAPCELL_ROW_60_492,VPWR,li1,70.1500,176.4930,1.798472
TAP_TAPCELL_ROW_60_491,VPWR,li1,57.2700,176.4930,1.798756
TAP_TAPCELL_ROW_60_490,VPWR,li1,44.3900,176.4930,1.799055
TAP_TAPCELL_ROW_60_489,VPWR,li1,31.5100,176.4930,1.799449
TAP_TAPCELL_ROW_60_488,VPWR,li1,18.6300,176.4930,1.799709
TAP_TAPCELL_ROW_59_487,VPWR,li1,160.3100,171.6660,1.798219
TAP_TAPCELL_ROW_59_486,VPWR,li1,134.5500,171.6660,1.798231
TAP_TAPCELL_ROW_59_485,VPWR,li1,108.7900,171.6660,1.798381
TAP_TAPCELL_ROW_59_484,VPWR,li1,83.0300,171.6660,1.798676
TAP_TAPCELL_ROW_59_483,VPWR,li1,57.2700,171.6660,1.799052
TAP_TAPCELL_ROW_59_482,VPWR,li1,31.5100,171.6660,1.799575
TAP_TAPCELL_ROW_58_481,VPWR,li1,147.4300,171.0530,1.798220
TAP_TAPCELL_ROW_58_480,VPWR,li1,121.6700,171.0530,1.798276
TAP_TAPCELL_ROW_58_479,VPWR,li1,95.9100,171.0530,1.798524
TAP_TAPCELL_ROW_58_478,VPWR,li1,70.1500,171.0530,1.798855
TAP_TAPCELL_ROW_58_477,VPWR,li1,44.3900,171.0530,1.799298
TAP_TAPCELL_ROW_58_476,VPWR,li1,18.6300,171.0530,1.799775
TAP_TAPCELL_ROW_57_475,VPWR,li1,160.3100,166.2260,1.798174
TAP_TAPCELL_ROW_57_474,VPWR,li1,134.5500,166.2260,1.798288
TAP_TAPCELL_ROW_57_473,VPWR,li1,108.7900,166.2260,1.798502
TAP_TAPCELL_ROW_57_472,VPWR,li1,83.0300,166.2260,1.798772
TAP_TAPCELL_ROW_57_471,VPWR,li1,57.2700,166.2260,1.799118
TAP_TAPCELL_ROW_57_470,VPWR,li1,31.5100,166.2260,1.799582
TAP_TAPCELL_ROW_56_469,VPWR,li1,147.4300,165.6130,1.798220
TAP_TAPCELL_ROW_56_468,VPWR,li1,121.6700,165.6130,1.798396
TAP_TAPCELL_ROW_56_467,VPWR,li1,95.9100,165.6130,1.798632
TAP_TAPCELL_ROW_56_466,VPWR,li1,70.1500,165.6130,1.798920
TAP_TAPCELL_ROW_56_465,VPWR,li1,44.3900,165.6130,1.799346
TAP_TAPCELL_ROW_56_464,VPWR,li1,18.6300,165.6130,1.799759
TAP_TAPCELL_ROW_55_463,VPWR,li1,160.3100,160.7860,1.795198
TAP_TAPCELL_ROW_55_462,VPWR,li1,134.5500,160.7860,1.795421
TAP_TAPCELL_ROW_55_461,VPWR,li1,108.7900,160.7860,1.795929
TAP_TAPCELL_ROW_55_460,VPWR,li1,83.0300,160.7860,1.796709
TAP_TAPCELL_ROW_55_459,VPWR,li1,57.2700,160.7860,1.797674
TAP_TAPCELL_ROW_55_458,VPWR,li1,31.5100,160.7860,1.798875
TAP_TAPCELL_ROW_54_457,VPWR,li1,147.4300,160.1730,1.795273
TAP_TAPCELL_ROW_54_456,VPWR,li1,121.6700,160.1730,1.795632
TAP_TAPCELL_ROW_54_455,VPWR,li1,95.9100,160.1730,1.796318
TAP_TAPCELL_ROW_54_454,VPWR,li1,70.1500,160.1730,1.797210
TAP_TAPCELL_ROW_54_453,VPWR,li1,44.3900,160.1730,1.798238
TAP_TAPCELL_ROW_54_452,VPWR,li1,18.6300,160.1730,1.799397
TAP_TAPCELL_ROW_53_451,VPWR,li1,160.3100,155.3460,1.797362
TAP_TAPCELL_ROW_53_450,VPWR,li1,134.5500,155.3460,1.797514
TAP_TAPCELL_ROW_53_449,VPWR,li1,108.7900,155.3460,1.797741
TAP_TAPCELL_ROW_53_448,VPWR,li1,83.0300,155.3460,1.798079
TAP_TAPCELL_ROW_53_447,VPWR,li1,57.2700,155.3460,1.798618
TAP_TAPCELL_ROW_53_446,VPWR,li1,31.5100,155.3460,1.799337
TAP_TAPCELL_ROW_52_445,VPWR,li1,147.4300,154.7330,1.797433
TAP_TAPCELL_ROW_52_444,VPWR,li1,121.6700,154.7330,1.797613
TAP_TAPCELL_ROW_52_443,VPWR,li1,95.9100,154.7330,1.797892
TAP_TAPCELL_ROW_52_442,VPWR,li1,70.1500,154.7330,1.798331
TAP_TAPCELL_ROW_52_441,VPWR,li1,44.3900,154.7330,1.798924
TAP_TAPCELL_ROW_52_440,VPWR,li1,18.6300,154.7330,1.799627
TAP_TAPCELL_ROW_51_439,VPWR,li1,160.3100,149.9060,1.795988
TAP_TAPCELL_ROW_51_438,VPWR,li1,134.5500,149.9060,1.796212
TAP_TAPCELL_ROW_51_437,VPWR,li1,108.7900,149.9060,1.796720
TAP_TAPCELL_ROW_51_436,VPWR,li1,83.0300,149.9060,1.797445
TAP_TAPCELL_ROW_51_435,VPWR,li1,57.2700,149.9060,1.798210
TAP_TAPCELL_ROW_51_434,VPWR,li1,31.5100,149.9060,1.799210
TAP_TAPCELL_ROW_50_433,VPWR,li1,147.4300,149.2930,1.796056
TAP_TAPCELL_ROW_50_432,VPWR,li1,121.6700,149.2930,1.796417
TAP_TAPCELL_ROW_50_431,VPWR,li1,95.9100,149.2930,1.797106
TAP_TAPCELL_ROW_50_430,VPWR,li1,70.1500,149.2930,1.797780
TAP_TAPCELL_ROW_50_429,VPWR,li1,44.3900,149.2930,1.798665
TAP_TAPCELL_ROW_50_428,VPWR,li1,18.6300,149.2930,1.799530
TAP_TAPCELL_ROW_49_427,VPWR,li1,160.3100,144.4660,1.796939
TAP_TAPCELL_ROW_49_426,VPWR,li1,134.5500,144.4660,1.797080
TAP_TAPCELL_ROW_49_425,VPWR,li1,108.7900,144.4660,1.797428
TAP_TAPCELL_ROW_49_424,VPWR,li1,83.0300,144.4660,1.797913
TAP_TAPCELL_ROW_49_423,VPWR,li1,57.2700,144.4660,1.798543
TAP_TAPCELL_ROW_49_422,VPWR,li1,31.5100,144.4660,1.799358
TAP_TAPCELL_ROW_48_421,VPWR,li1,147.4300,143.8530,1.796983
TAP_TAPCELL_ROW_48_420,VPWR,li1,121.6700,143.8530,1.797256
TAP_TAPCELL_ROW_48_419,VPWR,li1,95.9100,143.8530,1.797677
TAP_TAPCELL_ROW_48_418,VPWR,li1,70.1500,143.8530,1.798224
TAP_TAPCELL_ROW_48_417,VPWR,li1,44.3900,143.8530,1.798891
TAP_TAPCELL_ROW_48_416,VPWR,li1,18.6300,143.8530,1.799639
TAP_TAPCELL_ROW_47_415,VPWR,li1,160.3100,139.0260,1.796614
TAP_TAPCELL_ROW_47_414,VPWR,li1,134.5500,139.0260,1.796792
TAP_TAPCELL_ROW_47_413,VPWR,li1,108.7900,139.0260,1.797190
TAP_TAPCELL_ROW_47_412,VPWR,li1,83.0300,139.0260,1.797813
TAP_TAPCELL_ROW_47_411,VPWR,li1,57.2700,139.0260,1.798452
TAP_TAPCELL_ROW_47_410,VPWR,li1,31.5100,139.0260,1.799265
TAP_TAPCELL_ROW_46_409,VPWR,li1,147.4300,138.4130,1.796665
TAP_TAPCELL_ROW_46_408,VPWR,li1,121.6700,138.4130,1.796936
TAP_TAPCELL_ROW_46_407,VPWR,li1,95.9100,138.4130,1.797493
TAP_TAPCELL_ROW_46_406,VPWR,li1,70.1500,138.4130,1.798148
TAP_TAPCELL_ROW_46_405,VPWR,li1,44.3900,138.4130,1.798842
TAP_TAPCELL_ROW_46_404,VPWR,li1,18.6300,138.4130,1.799588
TAP_TAPCELL_ROW_45_403,VPWR,li1,160.3100,133.5860,1.796214
TAP_TAPCELL_ROW_45_402,VPWR,li1,134.5500,133.5860,1.796351
TAP_TAPCELL_ROW_45_401,VPWR,li1,108.7900,133.5860,1.796685
TAP_TAPCELL_ROW_45_400,VPWR,li1,83.0300,133.5860,1.797210
TAP_TAPCELL_ROW_45_399,VPWR,li1,57.2700,133.5860,1.797978
TAP_TAPCELL_ROW_45_398,VPWR,li1,31.5100,133.5860,1.799063
TAP_TAPCELL_ROW_44_397,VPWR,li1,147.4300,132.9730,1.796260
TAP_TAPCELL_ROW_44_396,VPWR,li1,121.6700,132.9730,1.796509
TAP_TAPCELL_ROW_44_395,VPWR,li1,95.9100,132.9730,1.796909
TAP_TAPCELL_ROW_44_394,VPWR,li1,70.1500,132.9730,1.797556
TAP_TAPCELL_ROW_44_393,VPWR,li1,44.3900,132.9730,1.798477
TAP_TAPCELL_ROW_44_392,VPWR,li1,18.6300,132.9730,1.799466
TAP_TAPCELL_ROW_43_391,VPWR,li1,160.3100,128.1460,1.795153
TAP_TAPCELL_ROW_43_390,VPWR,li1,134.5500,128.1460,1.795407
TAP_TAPCELL_ROW_43_389,VPWR,li1,108.7900,128.1460,1.795933
TAP_TAPCELL_ROW_43_388,VPWR,li1,83.0300,128.1460,1.796697
TAP_TAPCELL_ROW_43_387,VPWR,li1,57.2700,128.1460,1.797670
TAP_TAPCELL_ROW_43_386,VPWR,li1,31.5100,128.1460,1.798851
TAP_TAPCELL_ROW_42_385,VPWR,li1,147.4300,127.5330,1.795242
TAP_TAPCELL_ROW_42_384,VPWR,li1,121.6700,127.5330,1.795627
TAP_TAPCELL_ROW_42_383,VPWR,li1,95.9100,127.5330,1.796296
TAP_TAPCELL_ROW_42_382,VPWR,li1,70.1500,127.5330,1.797173
TAP_TAPCELL_ROW_42_381,VPWR,li1,44.3900,127.5330,1.798245
TAP_TAPCELL_ROW_42_380,VPWR,li1,18.6300,127.5330,1.799395
TAP_TAPCELL_ROW_41_379,VPWR,li1,160.3100,122.7060,1.795949
TAP_TAPCELL_ROW_41_378,VPWR,li1,134.5500,122.7060,1.796136
TAP_TAPCELL_ROW_41_377,VPWR,li1,108.7900,122.7060,1.796599
TAP_TAPCELL_ROW_41_376,VPWR,li1,83.0300,122.7060,1.797292
TAP_TAPCELL_ROW_41_375,VPWR,li1,57.2700,122.7060,1.798098
TAP_TAPCELL_ROW_41_374,VPWR,li1,31.5100,122.7060,1.799007
TAP_TAPCELL_ROW_40_373,VPWR,li1,147.4300,122.0930,1.796014
TAP_TAPCELL_ROW_40_372,VPWR,li1,121.6700,122.0930,1.796346
TAP_TAPCELL_ROW_40_371,VPWR,li1,95.9100,122.0930,1.796937
TAP_TAPCELL_ROW_40_370,VPWR,li1,70.1500,122.0930,1.797674
TAP_TAPCELL_ROW_40_369,VPWR,li1,44.3900,122.0930,1.798583
TAP_TAPCELL_ROW_40_368,VPWR,li1,18.6300,122.0930,1.799495
TAP_TAPCELL_ROW_39_367,VPWR,li1,160.3100,117.2660,1.796139
TAP_TAPCELL_ROW_39_366,VPWR,li1,134.5500,117.2660,1.796390
TAP_TAPCELL_ROW_39_365,VPWR,li1,108.7900,117.2660,1.796818
TAP_TAPCELL_ROW_39_364,VPWR,li1,83.0300,117.2660,1.797394
TAP_TAPCELL_ROW_39_363,VPWR,li1,57.2700,117.2660,1.798166
TAP_TAPCELL_ROW_39_362,VPWR,li1,31.5100,117.2660,1.799098
TAP_TAPCELL_ROW_38_361,VPWR,li1,147.4300,116.6530,1.796228
TAP_TAPCELL_ROW_38_360,VPWR,li1,121.6700,116.6530,1.796581
TAP_TAPCELL_ROW_38_359,VPWR,li1,95.9100,116.6530,1.797064
TAP_TAPCELL_ROW_38_358,VPWR,li1,70.1500,116.6530,1.797766
TAP_TAPCELL_ROW_38_357,VPWR,li1,44.3900,116.6530,1.798619
TAP_TAPCELL_ROW_38_356,VPWR,li1,18.6300,116.6530,1.799544
TAP_TAPCELL_ROW_37_355,VPWR,li1,160.3100,111.8260,1.796655
TAP_TAPCELL_ROW_37_354,VPWR,li1,134.5500,111.8260,1.796833
TAP_TAPCELL_ROW_37_353,VPWR,li1,108.7900,111.8260,1.797166
TAP_TAPCELL_ROW_37_352,VPWR,li1,83.0300,111.8260,1.797679
TAP_TAPCELL_ROW_37_351,VPWR,li1,57.2700,111.8260,1.798366
TAP_TAPCELL_ROW_37_350,VPWR,li1,31.5100,111.8260,1.799229
TAP_TAPCELL_ROW_36_349,VPWR,li1,147.4300,111.2130,1.796719
TAP_TAPCELL_ROW_36_348,VPWR,li1,121.6700,111.2130,1.796984
TAP_TAPCELL_ROW_36_347,VPWR,li1,95.9100,111.2130,1.797394
TAP_TAPCELL_ROW_36_346,VPWR,li1,70.1500,111.2130,1.798021
TAP_TAPCELL_ROW_36_345,VPWR,li1,44.3900,111.2130,1.798818
TAP_TAPCELL_ROW_36_344,VPWR,li1,18.6300,111.2130,1.799588
TAP_TAPCELL_ROW_35_343,VPWR,li1,160.3100,106.3860,1.796491
TAP_TAPCELL_ROW_35_342,VPWR,li1,134.5500,106.3860,1.796636
TAP_TAPCELL_ROW_35_341,VPWR,li1,108.7900,106.3860,1.796936
TAP_TAPCELL_ROW_35_340,VPWR,li1,83.0300,106.3860,1.797449
TAP_TAPCELL_ROW_35_339,VPWR,li1,57.2700,106.3860,1.798238
TAP_TAPCELL_ROW_35_338,VPWR,li1,31.5100,106.3860,1.799134
TAP_TAPCELL_ROW_34_337,VPWR,li1,147.4300,105.7730,1.796539
TAP_TAPCELL_ROW_34_336,VPWR,li1,121.6700,105.7730,1.796794
TAP_TAPCELL_ROW_34_335,VPWR,li1,95.9100,105.7730,1.797147
TAP_TAPCELL_ROW_34_334,VPWR,li1,70.1500,105.7730,1.797822
TAP_TAPCELL_ROW_34_333,VPWR,li1,44.3900,105.7730,1.798656
TAP_TAPCELL_ROW_34_332,VPWR,li1,18.6300,105.7730,1.799559
TAP_TAPCELL_ROW_33_331,VPWR,li1,160.3100,100.9460,1.797160
TAP_TAPCELL_ROW_33_330,VPWR,li1,134.5500,100.9460,1.797280
TAP_TAPCELL_ROW_33_329,VPWR,li1,108.7900,100.9460,1.797548
TAP_TAPCELL_ROW_33_328,VPWR,li1,83.0300,100.9460,1.797916
TAP_TAPCELL_ROW_33_327,VPWR,li1,57.2700,100.9460,1.798491
TAP_TAPCELL_ROW_33_326,VPWR,li1,31.5100,100.9460,1.799292
TAP_TAPCELL_ROW_32_325,VPWR,li1,147.4300,100.3330,1.797200
TAP_TAPCELL_ROW_32_324,VPWR,li1,121.6700,100.3330,1.797403
TAP_TAPCELL_ROW_32_323,VPWR,li1,95.9100,100.3330,1.797733
TAP_TAPCELL_ROW_32_322,VPWR,li1,70.1500,100.3330,1.798133
TAP_TAPCELL_ROW_32_321,VPWR,li1,44.3900,100.3330,1.798824
TAP_TAPCELL_ROW_32_320,VPWR,li1,18.6300,100.3330,1.799610
TAP_TAPCELL_ROW_31_319,VPWR,li1,160.3100,95.5060,1.796792
TAP_TAPCELL_ROW_31_318,VPWR,li1,134.5500,95.5060,1.796925
TAP_TAPCELL_ROW_31_317,VPWR,li1,108.7900,95.5060,1.797188
TAP_TAPCELL_ROW_31_316,VPWR,li1,83.0300,95.5060,1.797547
TAP_TAPCELL_ROW_31_315,VPWR,li1,57.2700,95.5060,1.798253
TAP_TAPCELL_ROW_31_314,VPWR,li1,31.5100,95.5060,1.799186
TAP_TAPCELL_ROW_30_313,VPWR,li1,147.4300,94.8930,1.796832
TAP_TAPCELL_ROW_30_312,VPWR,li1,121.6700,94.8930,1.797051
TAP_TAPCELL_ROW_30_311,VPWR,li1,95.9100,94.8930,1.797328
TAP_TAPCELL_ROW_30_310,VPWR,li1,70.1500,94.8930,1.797871
TAP_TAPCELL_ROW_30_309,VPWR,li1,44.3900,94.8930,1.798673
TAP_TAPCELL_ROW_30_308,VPWR,li1,18.6300,94.8930,1.799548
TAP_TAPCELL_ROW_29_307,VPWR,li1,160.3100,90.0660,1.798268
TAP_TAPCELL_ROW_29_306,VPWR,li1,134.5500,90.0660,1.798375
TAP_TAPCELL_ROW_29_305,VPWR,li1,108.7900,90.0660,1.798600
TAP_TAPCELL_ROW_29_304,VPWR,li1,83.0300,90.0660,1.798886
TAP_TAPCELL_ROW_29_303,VPWR,li1,57.2700,90.0660,1.799189
TAP_TAPCELL_ROW_29_302,VPWR,li1,31.5100,90.0660,1.799547
TAP_TAPCELL_ROW_28_301,VPWR,li1,147.4300,89.4530,1.798315
TAP_TAPCELL_ROW_28_300,VPWR,li1,121.6700,89.4530,1.798465
TAP_TAPCELL_ROW_28_299,VPWR,li1,95.9100,89.4530,1.798743
TAP_TAPCELL_ROW_28_298,VPWR,li1,70.1500,89.4530,1.799036
TAP_TAPCELL_ROW_28_297,VPWR,li1,44.3900,89.4530,1.799333
TAP_TAPCELL_ROW_28_296,VPWR,li1,18.6300,89.4530,1.799759
TAP_TAPCELL_ROW_27_295,VPWR,li1,160.3100,84.6260,1.797095
TAP_TAPCELL_ROW_27_294,VPWR,li1,134.5500,84.6260,1.797263
TAP_TAPCELL_ROW_27_293,VPWR,li1,108.7900,84.6260,1.797627
TAP_TAPCELL_ROW_27_292,VPWR,li1,83.0300,84.6260,1.798194
TAP_TAPCELL_ROW_27_291,VPWR,li1,57.2700,84.6260,1.798779
TAP_TAPCELL_ROW_27_290,VPWR,li1,31.5100,84.6260,1.799397
TAP_TAPCELL_ROW_26_289,VPWR,li1,147.4300,84.0130,1.797165
TAP_TAPCELL_ROW_26_288,VPWR,li1,121.6700,84.0130,1.797399
TAP_TAPCELL_ROW_26_287,VPWR,li1,95.9100,84.0130,1.797892
TAP_TAPCELL_ROW_26_286,VPWR,li1,70.1500,84.0130,1.798481
TAP_TAPCELL_ROW_26_285,VPWR,li1,44.3900,84.0130,1.799087
TAP_TAPCELL_ROW_26_284,VPWR,li1,18.6300,84.0130,1.799658
TAP_TAPCELL_ROW_25_283,VPWR,li1,160.3100,79.1860,1.797934
TAP_TAPCELL_ROW_25_282,VPWR,li1,134.5500,79.1860,1.798066
TAP_TAPCELL_ROW_25_281,VPWR,li1,108.7900,79.1860,1.798302
TAP_TAPCELL_ROW_25_280,VPWR,li1,83.0300,79.1860,1.798645
TAP_TAPCELL_ROW_25_279,VPWR,li1,57.2700,79.1860,1.799035
TAP_TAPCELL_ROW_25_278,VPWR,li1,31.5100,79.1860,1.799544
TAP_TAPCELL_ROW_24_277,VPWR,li1,147.4300,78.5730,1.797990
TAP_TAPCELL_ROW_24_276,VPWR,li1,121.6700,78.5730,1.798172
TAP_TAPCELL_ROW_24_275,VPWR,li1,95.9100,78.5730,1.798461
TAP_TAPCELL_ROW_24_274,VPWR,li1,70.1500,78.5730,1.798846
TAP_TAPCELL_ROW_24_273,VPWR,li1,44.3900,78.5730,1.799273
TAP_TAPCELL_ROW_24_272,VPWR,li1,18.6300,78.5730,1.799725
TAP_TAPCELL_ROW_23_271,VPWR,li1,160.3100,73.7460,1.798071
TAP_TAPCELL_ROW_23_270,VPWR,li1,134.5500,73.7460,1.798174
TAP_TAPCELL_ROW_23_269,VPWR,li1,108.7900,73.7460,1.798396
TAP_TAPCELL_ROW_23_268,VPWR,li1,83.0300,73.7460,1.798744
TAP_TAPCELL_ROW_23_267,VPWR,li1,57.2700,73.7460,1.799103
TAP_TAPCELL_ROW_23_266,VPWR,li1,31.5100,73.7460,1.799559
TAP_TAPCELL_ROW_22_265,VPWR,li1,147.4300,73.1330,1.798111
TAP_TAPCELL_ROW_22_264,VPWR,li1,121.6700,73.1330,1.798262
TAP_TAPCELL_ROW_22_263,VPWR,li1,95.9100,73.1330,1.798556
TAP_TAPCELL_ROW_22_262,VPWR,li1,70.1500,73.1330,1.798928
TAP_TAPCELL_ROW_22_261,VPWR,li1,44.3900,73.1330,1.799304
TAP_TAPCELL_ROW_22_260,VPWR,li1,18.6300,73.1330,1.799743
TAP_TAPCELL_ROW_21_259,VPWR,li1,160.3100,68.3060,1.797781
TAP_TAPCELL_ROW_21_258,VPWR,li1,134.5500,68.3060,1.797919
TAP_TAPCELL_ROW_21_257,VPWR,li1,108.7900,68.3060,1.798170
TAP_TAPCELL_ROW_21_256,VPWR,li1,83.0300,68.3060,1.798524
TAP_TAPCELL_ROW_21_255,VPWR,li1,57.2700,68.3060,1.798893
TAP_TAPCELL_ROW_21_254,VPWR,li1,31.5100,68.3060,1.799364
TAP_TAPCELL_ROW_20_253,VPWR,li1,147.4300,67.6930,1.797843
TAP_TAPCELL_ROW_20_252,VPWR,li1,121.6700,67.6930,1.798033
TAP_TAPCELL_ROW_20_251,VPWR,li1,95.9100,67.6930,1.798339
TAP_TAPCELL_ROW_20_250,VPWR,li1,70.1500,67.6930,1.798694
TAP_TAPCELL_ROW_20_249,VPWR,li1,44.3900,67.6930,1.799104
TAP_TAPCELL_ROW_20_248,VPWR,li1,18.6300,67.6930,1.799646
TAP_TAPCELL_ROW_19_247,VPWR,li1,160.3100,62.8660,1.793941
TAP_TAPCELL_ROW_19_246,VPWR,li1,134.5500,62.8660,1.794204
TAP_TAPCELL_ROW_19_245,VPWR,li1,108.7900,62.8660,1.794945
TAP_TAPCELL_ROW_19_244,VPWR,li1,83.0300,62.8660,1.795930
TAP_TAPCELL_ROW_19_243,VPWR,li1,57.2700,62.8660,1.797081
TAP_TAPCELL_ROW_19_242,VPWR,li1,31.5100,62.8660,1.798589
TAP_TAPCELL_ROW_18_241,VPWR,li1,147.4300,62.2530,1.794042
TAP_TAPCELL_ROW_18_240,VPWR,li1,121.6700,62.2530,1.794550
TAP_TAPCELL_ROW_18_239,VPWR,li1,95.9100,62.2530,1.795378
TAP_TAPCELL_ROW_18_238,VPWR,li1,70.1500,62.2530,1.796510
TAP_TAPCELL_ROW_18_237,VPWR,li1,44.3900,62.2530,1.797777
TAP_TAPCELL_ROW_18_236,VPWR,li1,18.6300,62.2530,1.799254
TAP_TAPCELL_ROW_17_235,VPWR,li1,160.3100,57.4260,1.796603
TAP_TAPCELL_ROW_17_234,VPWR,li1,134.5500,57.4260,1.796799
TAP_TAPCELL_ROW_17_233,VPWR,li1,108.7900,57.4260,1.797222
TAP_TAPCELL_ROW_17_232,VPWR,li1,83.0300,57.4260,1.797708
TAP_TAPCELL_ROW_17_231,VPWR,li1,57.2700,57.4260,1.798323
TAP_TAPCELL_ROW_17_230,VPWR,li1,31.5100,57.4260,1.799192
TAP_TAPCELL_ROW_16_229,VPWR,li1,147.4300,56.8130,1.796670
TAP_TAPCELL_ROW_16_228,VPWR,li1,121.6700,56.8130,1.796977
TAP_TAPCELL_ROW_16_227,VPWR,li1,95.9100,56.8130,1.797461
TAP_TAPCELL_ROW_16_226,VPWR,li1,70.1500,56.8130,1.798003
TAP_TAPCELL_ROW_16_225,VPWR,li1,44.3900,56.8130,1.798679
TAP_TAPCELL_ROW_16_224,VPWR,li1,18.6300,56.8130,1.799495
TAP_TAPCELL_ROW_15_223,VPWR,li1,160.3100,51.9860,1.797320
TAP_TAPCELL_ROW_15_222,VPWR,li1,134.5500,51.9860,1.797455
TAP_TAPCELL_ROW_15_221,VPWR,li1,108.7900,51.9860,1.797694
TAP_TAPCELL_ROW_15_220,VPWR,li1,83.0300,51.9860,1.797986
TAP_TAPCELL_ROW_15_219,VPWR,li1,57.2700,51.9860,1.798433
TAP_TAPCELL_ROW_15_218,VPWR,li1,31.5100,51.9860,1.799118
TAP_TAPCELL_ROW_14_217,VPWR,li1,147.4300,51.3730,1.797372
TAP_TAPCELL_ROW_14_216,VPWR,li1,121.6700,51.3730,1.797563
TAP_TAPCELL_ROW_14_215,VPWR,li1,95.9100,51.3730,1.797824
TAP_TAPCELL_ROW_14_214,VPWR,li1,70.1500,51.3730,1.798175
TAP_TAPCELL_ROW_14_213,VPWR,li1,44.3900,51.3730,1.798707
TAP_TAPCELL_ROW_14_212,VPWR,li1,18.6300,51.3730,1.799533
TAP_TAPCELL_ROW_13_211,VPWR,li1,160.3100,46.5460,1.795516
TAP_TAPCELL_ROW_13_210,VPWR,li1,134.5500,46.5460,1.795779
TAP_TAPCELL_ROW_13_209,VPWR,li1,108.7900,46.5460,1.796363
TAP_TAPCELL_ROW_13_208,VPWR,li1,83.0300,46.5460,1.797014
TAP_TAPCELL_ROW_13_207,VPWR,li1,57.2700,46.5460,1.797966
TAP_TAPCELL_ROW_13_206,VPWR,li1,31.5100,46.5460,1.799006
TAP_TAPCELL_ROW_12_205,VPWR,li1,147.4300,45.9330,1.795605
TAP_TAPCELL_ROW_12_204,VPWR,li1,121.6700,45.9330,1.796036
