Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_13_37,VGND,li1,23.2300,48.9600,0.000487
FILLER_13_29,VGND,li1,20.7000,48.9600,0.000505
FILLER_13_9,VGND,li1,10.5800,48.9600,0.000535
FILLER_12_349,VGND,li1,166.2900,43.5200,0.003914
FILLER_12_343,VGND,li1,164.6800,43.5200,0.003905
FILLER_12_335,VGND,li1,159.8500,43.5200,0.003884
FILLER_12_327,VGND,li1,157.7800,43.5200,0.003871
FILLER_12_323,VGND,li1,154.3300,43.5200,0.003838
FILLER_12_319,VGND,li1,153.1800,43.5200,0.003838
FILLER_12_309,VGND,li1,147.8900,43.5200,0.003788
FILLER_12_292,VGND,li1,140.0700,43.5200,0.003689
FILLER_12_253,VGND,li1,122.1300,43.5200,0.003368
FILLER_12_251,VGND,li1,121.2100,43.5200,0.003327
FILLER_12_245,VGND,li1,119.6000,43.5200,0.003327
FILLER_12_233,VGND,li1,115.4600,43.5200,0.003246
FILLER_12_221,VGND,li1,109.9400,43.5200,0.003107
FILLER_12_209,VGND,li1,104.4200,43.5200,0.003030
FILLER_12_197,VGND,li1,98.9000,43.5200,0.002922
FILLER_12_192,VGND,li1,94.7600,43.5200,0.002841
FILLER_12_185,VGND,li1,90.8500,43.5200,0.002735
FILLER_12_181,VGND,li1,89.7000,43.5200,0.002735
FILLER_12_145,VGND,li1,72.4500,43.5200,0.002279
FILLER_12_141,VGND,li1,71.3000,43.5200,0.002279
FILLER_12_139,VGND,li1,69.6900,43.5200,0.002214
FILLER_12_135,VGND,li1,68.5400,43.5200,0.002214
FILLER_12_127,VGND,li1,64.1700,43.5200,0.002087
FILLER_12_112,VGND,li1,59.8000,43.5200,0.001924
FILLER_12_100,VGND,li1,54.2800,43.5200,0.001708
FILLER_12_91,VGND,li1,47.6100,43.5200,0.001532
FILLER_12_85,VGND,li1,44.8500,43.5200,0.001378
FILLER_12_81,VGND,li1,43.4700,43.5200,0.001378
FILLER_12_73,VGND,li1,40.9400,43.5200,0.001281
FILLER_12_29,VGND,li1,19.3200,43.5200,0.000566
FILLER_12_27,VGND,li1,18.1700,43.5200,0.000566
FILLER_12_19,VGND,li1,16.1000,43.5200,0.000578
FILLER_11_345,VGND,li1,164.4500,43.5200,0.003905
FILLER_11_341,VGND,li1,163.3000,43.5200,0.003893
FILLER_11_328,VGND,li1,158.2400,43.5200,0.003871
FILLER_11_316,VGND,li1,152.7200,43.5200,0.003838
FILLER_11_281,VGND,li1,137.5400,43.5200,0.003650
FILLER_11_272,VGND,li1,132.4800,43.5200,0.003555
FILLER_11_249,VGND,li1,121.9000,43.5200,0.003368
FILLER_11_237,VGND,li1,117.3000,43.5200,0.003282
FILLER_11_225,VGND,li1,111.7800,43.5200,0.003174
FILLER_11_223,VGND,li1,108.3300,43.5200,0.003107
FILLER_11_215,VGND,li1,106.2600,43.5200,0.003066
FILLER_11_203,VGND,li1,101.6600,43.5200,0.002976
FILLER_11_191,VGND,li1,96.1400,43.5200,0.002841
FILLER_11_186,VGND,li1,91.3100,43.5200,0.002774
FILLER_11_174,VGND,li1,88.3200,43.5200,0.002687
FILLER_11_169,VGND,li1,83.7200,43.5200,0.002574
FILLER_11_165,VGND,li1,82.1100,43.5200,0.002574
FILLER_11_157,VGND,li1,79.5800,43.5200,0.002516
FILLER_11_148,VGND,li1,73.8300,43.5200,0.002363
FILLER_11_136,VGND,li1,70.8400,43.5200,0.002279
FILLER_11_132,VGND,li1,66.4700,43.5200,0.002142
FILLER_11_120,VGND,li1,62.1000,43.5200,0.002021
FILLER_11_106,VGND,li1,55.6600,43.5200,0.001808
FILLER_11_71,VGND,li1,38.4100,43.5200,0.001182
FILLER_11_67,VGND,li1,36.5700,43.5200,0.001109
FILLER_11_57,VGND,li1,32.4300,43.5200,0.000871
FILLER_11_54,VGND,li1,30.8200,43.5200,0.000871
FILLER_11_42,VGND,li1,25.3000,43.5200,0.000629
FILLER_11_35,VGND,li1,21.8500,43.5200,0.000556
FILLER_11_23,VGND,li1,18.8600,43.5200,0.000566
FILLER_11_6,VGND,li1,8.5100,43.5200,0.000584
FILLER_10_360,VGND,li1,171.5800,38.0800,0.003318
FILLER_10_343,VGND,li1,163.5300,38.0800,0.003304
FILLER_10_317,VGND,li1,152.0300,38.0800,0.003236
FILLER_10_309,VGND,li1,149.5000,38.0800,0.003213
FILLER_10_305,VGND,li1,146.5100,38.0800,0.003192
FILLER_10_294,VGND,li1,141.6800,38.0800,0.003128
FILLER_10_282,VGND,li1,138.0000,38.0800,0.003079
FILLER_10_272,VGND,li1,130.8700,38.0800,0.002947
FILLER_10_265,VGND,li1,127.8800,38.0800,0.002909
FILLER_10_253,VGND,li1,124.6600,38.0800,0.002857
FILLER_10_251,VGND,li1,121.2100,38.0800,0.002763
FILLER_10_245,VGND,li1,119.6000,38.0800,0.002763
FILLER_10_233,VGND,li1,115.4600,38.0800,0.002685
FILLER_10_221,VGND,li1,109.9400,38.0800,0.002561
FILLER_10_209,VGND,li1,104.4200,38.0800,0.002479
FILLER_10_197,VGND,li1,98.9000,38.0800,0.002376
FILLER_10_188,VGND,li1,93.8400,38.0800,0.002256
FILLER_10_176,VGND,li1,89.2400,38.0800,0.002192
FILLER_10_164,VGND,li1,83.7200,38.0800,0.002046
FILLER_10_152,VGND,li1,78.2000,38.0800,0.001955
FILLER_10_144,VGND,li1,71.9900,38.0800,0.001794
FILLER_10_137,VGND,li1,69.2300,38.0800,0.001747
FILLER_10_129,VGND,li1,66.7000,38.0800,0.001660
FILLER_10_115,VGND,li1,60.2600,38.0800,0.001516
FILLER_10_103,VGND,li1,55.6600,38.0800,0.001382
FILLER_10_80,VGND,li1,43.2400,38.0800,0.001037
FILLER_10_53,VGND,li1,30.5900,38.0800,0.000616
FILLER_10_41,VGND,li1,27.1400,38.0800,0.000489
FILLER_10_29,VGND,li1,21.6200,38.0800,0.000431
FILLER_10_25,VGND,li1,17.7100,38.0800,0.000449
FILLER_10_6,VGND,li1,8.5100,38.0800,0.000467
FILLER_9_361,VGND,li1,171.8100,38.0800,0.003318
FILLER_9_348,VGND,li1,165.8300,38.0800,0.003310
FILLER_9_342,VGND,li1,164.2200,38.0800,0.003310
FILLER_9_310,VGND,li1,148.8100,38.0800,0.003213
FILLER_9_269,VGND,li1,129.9500,38.0800,0.002947
FILLER_9_261,VGND,li1,127.4200,38.0800,0.002909
FILLER_9_249,VGND,li1,122.8200,38.0800,0.002801
FILLER_9_237,VGND,li1,117.3000,38.0800,0.002720
FILLER_9_225,VGND,li1,111.7800,38.0800,0.002617
FILLER_9_216,VGND,li1,106.7200,38.0800,0.002522
FILLER_9_204,VGND,li1,102.1200,38.0800,0.002436
FILLER_9_192,VGND,li1,96.6000,38.0800,0.002320
FILLER_9_184,VGND,li1,90.6200,38.0800,0.002192
FILLER_9_166,VGND,li1,82.3400,38.0800,0.002046
FILLER_9_158,VGND,li1,80.0400,38.0800,0.001996
FILLER_9_146,VGND,li1,75.4400,38.0800,0.001860
FILLER_9_137,VGND,li1,69.4600,38.0800,0.001747
FILLER_9_125,VGND,li1,65.7800,38.0800,0.001660
FILLER_9_113,VGND,li1,60.2600,38.0800,0.001516
FILLER_9_104,VGND,li1,55.2000,38.0800,0.001382
FILLER_9_87,VGND,li1,45.7700,38.0800,0.001102
FILLER_9_83,VGND,li1,44.6200,38.0800,0.001037
FILLER_9_71,VGND,li1,40.9400,38.0800,0.000951
FILLER_9_61,VGND,li1,33.8100,38.0800,0.000692
FILLER_9_57,VGND,li1,32.6600,38.0800,0.000692
FILLER_9_53,VGND,li1,30.5900,38.0800,0.000616
FILLER_9_41,VGND,li1,27.1400,38.0800,0.000489
FILLER_9_29,VGND,li1,21.6200,38.0800,0.000431
FILLER_9_7,VGND,li1,8.9700,38.0800,0.000467
FILLER_9_3,VGND,li1,7.8200,38.0800,0.000467
FILLER_8_355,VGND,li1,169.0500,32.6400,0.002885
FILLER_8_349,VGND,li1,167.4400,32.6400,0.002885
FILLER_8_337,VGND,li1,163.3000,32.6400,0.002878
FILLER_8_328,VGND,li1,156.6300,32.6400,0.002859
FILLER_8_324,VGND,li1,155.4800,32.6400,0.002849
FILLER_8_313,VGND,li1,149.7300,32.6400,0.002825
FILLER_8_309,VGND,li1,148.5800,32.6400,0.002808
FILLER_8_296,VGND,li1,144.4400,32.6400,0.002778
FILLER_8_281,VGND,li1,135.2400,32.6400,0.002691
FILLER_8_277,VGND,li1,133.1700,32.6400,0.002666
FILLER_8_265,VGND,li1,130.1800,32.6400,0.002640
FILLER_8_253,VGND,li1,124.6600,32.6400,0.002576
FILLER_8_251,VGND,li1,121.2100,32.6400,0.002512
FILLER_8_245,VGND,li1,119.6000,32.6400,0.002512
FILLER_8_233,VGND,li1,115.4600,32.6400,0.002460
FILLER_8_221,VGND,li1,109.9400,32.6400,0.002376
FILLER_8_209,VGND,li1,104.4200,32.6400,0.002321
FILLER_8_197,VGND,li1,98.9000,32.6400,0.002251
FILLER_8_195,VGND,li1,95.4500,32.6400,0.002208
FILLER_8_187,VGND,li1,93.3800,32.6400,0.002182
FILLER_8_153,VGND,li1,76.1300,32.6400,0.001922
FILLER_8_141,VGND,li1,70.8400,32.6400,0.001776
FILLER_8_137,VGND,li1,69.2300,32.6400,0.001776
FILLER_8_114,VGND,li1,58.1900,32.6400,0.001446
FILLER_8_110,VGND,li1,57.0400,32.6400,0.001446
FILLER_8_96,VGND,li1,51.5200,32.6400,0.001292
FILLER_8_85,VGND,li1,46.4600,32.6400,0.001135
FILLER_8_72,VGND,li1,41.4000,32.6400,0.000983
FILLER_8_60,VGND,li1,35.8800,32.6400,0.000771
FILLER_8_40,VGND,li1,24.8400,32.6400,0.000420
FILLER_8_29,VGND,li1,20.2400,32.6400,0.000443
FILLER_8_27,VGND,li1,18.1700,32.6400,0.000449
FILLER_8_21,VGND,li1,16.5600,32.6400,0.000449
FILLER_8_3,VGND,li1,7.3600,32.6400,0.000471
FILLER_7_347,VGND,li1,167.9000,32.6400,0.002885
FILLER_7_334,VGND,li1,159.6200,32.6400,0.002866
FILLER_7_326,VGND,li1,157.3200,32.6400,0.002859
FILLER_7_317,VGND,li1,152.7200,32.6400,0.002838
FILLER_7_305,VGND,li1,148.5800,32.6400,0.002808
FILLER_7_299,VGND,li1,143.2900,32.6400,0.002778
FILLER_7_286,VGND,li1,138.4600,32.6400,0.002737
FILLER_7_278,VGND,li1,133.8600,32.6400,0.002691
FILLER_7_269,VGND,li1,129.7200,32.6400,0.002640
FILLER_7_261,VGND,li1,127.4200,32.6400,0.002611
FILLER_7_249,VGND,li1,122.8200,32.6400,0.002538
FILLER_7_237,VGND,li1,117.3000,32.6400,0.002483
FILLER_7_225,VGND,li1,111.7800,32.6400,0.002414
FILLER_7_212,VGND,li1,105.8000,32.6400,0.002321
FILLER_7_200,VGND,li1,100.2800,32.6400,0.002251
FILLER_7_188,VGND,li1,94.7600,32.6400,0.002182
FILLER_7_176,VGND,li1,89.2400,32.6400,0.002110
FILLER_7_169,VGND,li1,84.1800,32.6400,0.002039
FILLER_7_166,VGND,li1,82.3400,32.6400,0.002010
FILLER_7_152,VGND,li1,76.3600,32.6400,0.001922
FILLER_7_120,VGND,li1,62.5600,32.6400,0.001577
FILLER_7_111,VGND,li1,56.8100,32.6400,0.001446
FILLER_7_102,VGND,li1,52.6700,32.6400,0.001292
FILLER_7_98,VGND,li1,51.5200,32.6400,0.001292
FILLER_7_82,VGND,li1,43.9300,32.6400,0.001062
FILLER_7_74,VGND,li1,41.4000,32.6400,0.000983
FILLER_7_65,VGND,li1,36.1100,32.6400,0.000771
FILLER_7_55,VGND,li1,31.0500,32.6400,0.000599
FILLER_7_49,VGND,li1,29.4400,32.6400,0.000599
FILLER_7_41,VGND,li1,24.6100,32.6400,0.000420
FILLER_7_24,VGND,li1,16.7900,32.6400,0.000449
FILLER_7_12,VGND,li1,13.8000,32.6400,0.000457
FILLER_6_354,VGND,li1,168.8200,27.2000,0.003900
FILLER_6_342,VGND,li1,165.6000,27.2000,0.003897
FILLER_6_315,VGND,li1,150.6500,27.2000,0.003847
FILLER_6_309,VGND,li1,149.0400,27.2000,0.003826
FILLER_6_302,VGND,li1,145.8200,27.2000,0.003803
FILLER_6_291,VGND,li1,140.0700,27.2000,0.003734
FILLER_6_277,VGND,li1,133.6300,27.2000,0.003642
FILLER_6_265,VGND,li1,130.1800,27.2000,0.003587
FILLER_6_253,VGND,li1,124.6600,27.2000,0.003500
FILLER_6_249,VGND,li1,120.7500,27.2000,0.003435
FILLER_6_237,VGND,li1,117.3000,27.2000,0.003379
FILLER_6_225,VGND,li1,111.7800,27.2000,0.003279
FILLER_6_213,VGND,li1,106.2600,27.2000,0.003145
FILLER_6_182,VGND,li1,91.0800,27.2000,0.002815
FILLER_6_172,VGND,li1,85.5600,27.2000,0.002675
FILLER_6_160,VGND,li1,81.8800,27.2000,0.002547
FILLER_6_148,VGND,li1,76.3600,27.2000,0.002413
FILLER_6_129,VGND,li1,65.0900,27.2000,0.002008
FILLER_6_111,VGND,li1,57.2700,27.2000,0.001789
FILLER_6_99,VGND,li1,52.4400,27.2000,0.001618
FILLER_6_77,VGND,li1,41.1700,27.2000,0.001192
FILLER_6_70,VGND,li1,37.9500,27.2000,0.001063
FILLER_6_58,VGND,li1,32.4300,27.2000,0.000756
FILLER_6_52,VGND,li1,30.8200,27.2000,0.000756
FILLER_6_40,VGND,li1,26.6800,27.2000,0.000576
FILLER_6_29,VGND,li1,19.7800,27.2000,0.000476
FILLER_6_27,VGND,li1,18.1700,27.2000,0.000479
FILLER_6_21,VGND,li1,16.5600,27.2000,0.000479
FILLER_6_9,VGND,li1,12.4200,27.2000,0.000486
FILLER_5_355,VGND,li1,169.0500,27.2000,0.003900
FILLER_5_349,VGND,li1,167.4400,27.2000,0.003900
FILLER_5_337,VGND,li1,163.3000,27.2000,0.003891
FILLER_5_332,VGND,li1,159.1600,27.2000,0.003885
FILLER_5_316,VGND,li1,151.3400,27.2000,0.003847
FILLER_5_277,VGND,li1,133.6300,27.2000,0.003642
FILLER_5_265,VGND,li1,130.1800,27.2000,0.003587
FILLER_5_258,VGND,li1,124.4300,27.2000,0.003469
FILLER_5_252,VGND,li1,122.8200,27.2000,0.003469
FILLER_5_225,VGND,li1,109.9400,27.2000,0.003221
FILLER_5_207,VGND,li1,100.9700,27.2000,0.003063
FILLER_5_203,VGND,li1,99.8200,27.2000,0.003002
FILLER_5_183,VGND,li1,90.6200,27.2000,0.002815
FILLER_5_169,VGND,li1,83.4900,27.2000,0.002608
FILLER_5_167,VGND,li1,82.5700,27.2000,0.002547
FILLER_5_161,VGND,li1,80.9600,27.2000,0.002547
FILLER_5_142,VGND,li1,73.6000,27.2000,0.002279
FILLER_5_133,VGND,li1,67.1600,27.2000,0.002116
FILLER_5_121,VGND,li1,63.9400,27.2000,0.002008
FILLER_5_113,VGND,li1,58.4200,27.2000,0.001789
FILLER_5_111,VGND,li1,56.8100,27.2000,0.001716
FILLER_5_99,VGND,li1,53.8200,27.2000,0.001618
FILLER_5_87,VGND,li1,48.3000,27.2000,0.001470
FILLER_5_82,VGND,li1,43.7000,27.2000,0.001292
FILLER_5_74,VGND,li1,41.4000,27.2000,0.001192
FILLER_5_65,VGND,li1,36.1100,27.2000,0.000985
FILLER_5_57,VGND,li1,33.5800,27.2000,0.000876
FILLER_5_44,VGND,li1,28.5200,27.2000,0.000656
FILLER_5_33,VGND,li1,21.6200,27.2000,0.000471
FILLER_5_21,VGND,li1,17.9400,27.2000,0.000479
FILLER_5_9,VGND,li1,12.4200,27.2000,0.000486
FILLER_4_354,VGND,li1,168.8200,21.7600,0.003263
FILLER_4_342,VGND,li1,165.6000,21.7600,0.003259
FILLER_4_330,VGND,li1,160.0800,21.7600,0.003250
FILLER_4_323,VGND,li1,154.5600,21.7600,0.003240
FILLER_4_307,VGND,li1,146.9700,21.7600,0.003210
FILLER_4_298,VGND,li1,142.8300,21.7600,0.003177
FILLER_4_265,VGND,li1,127.8800,21.7600,0.002981
FILLER_4_253,VGND,li1,124.6600,21.7600,0.002932
FILLER_4_248,VGND,li1,120.5200,21.7600,0.002871
FILLER_4_233,VGND,li1,113.3900,21.7600,0.002741
FILLER_4_221,VGND,li1,109.9400,21.7600,0.002686
FILLER_4_197,VGND,li1,96.8300,21.7600,0.002399
FILLER_4_195,VGND,li1,95.4500,21.7600,0.002399
FILLER_4_169,VGND,li1,83.4900,21.7600,0.002108
FILLER_4_150,VGND,li1,75.2100,21.7600,0.001894
FILLER_4_132,VGND,li1,68.0800,21.7600,0.001698
FILLER_4_121,VGND,li1,62.1000,21.7600,0.001572
FILLER_4_114,VGND,li1,58.4200,21.7600,0.001436
FILLER_4_106,VGND,li1,56.1200,21.7600,0.001377
FILLER_4_93,VGND,li1,48.7600,21.7600,0.001187
FILLER_4_85,VGND,li1,46.4600,21.7600,0.001118
FILLER_4_81,VGND,li1,43.4700,21.7600,0.001029
FILLER_4_69,VGND,li1,40.0200,21.7600,0.000900
FILLER_4_43,VGND,li1,25.5300,21.7600,0.000387
FILLER_4_39,VGND,li1,24.3800,21.7600,0.000387
FILLER_4_29,VGND,li1,19.0900,21.7600,0.000399
FILLER_4_26,VGND,li1,17.9400,21.7600,0.000399
FILLER_4_18,VGND,li1,15.6400,21.7600,0.000399
FILLER_4_6,VGND,li1,11.0400,21.7600,0.000399
FILLER_3_351,VGND,li1,167.4400,21.7600,0.003263
FILLER_3_343,VGND,li1,165.1400,21.7600,0.003259
FILLER_3_335,VGND,li1,159.8500,21.7600,0.003247
FILLER_3_329,VGND,li1,158.2400,21.7600,0.003247
FILLER_3_317,VGND,li1,154.1000,21.7600,0.003235
FILLER_3_305,VGND,li1,148.5800,21.7600,0.003210
FILLER_3_293,VGND,li1,143.0600,21.7600,0.003177
FILLER_3_281,VGND,li1,137.5400,21.7600,0.003120
FILLER_3_278,VGND,li1,133.8600,21.7600,0.003067
FILLER_3_254,VGND,li1,125.1200,21.7600,0.002932
FILLER_3_241,VGND,li1,116.6100,21.7600,0.002809
FILLER_3_237,VGND,li1,115.4600,21.7600,0.002775
FILLER_3_233,VGND,li1,112.9300,21.7600,0.002741
FILLER_3_225,VGND,li1,110.8600,21.7600,0.002686
FILLER_3_223,VGND,li1,108.3300,21.7600,0.002635
FILLER_3_219,VGND,li1,107.1800,21.7600,0.002635
FILLER_3_207,VGND,li1,103.5000,21.7600,0.002567
FILLER_3_195,VGND,li1,97.9800,21.7600,0.002454
FILLER_3_185,VGND,li1,90.8500,21.7600,0.002267
FILLER_3_181,VGND,li1,89.7000,21.7600,0.002267
FILLER_3_169,VGND,li1,86.0200,21.7600,0.002183
FILLER_3_167,VGND,li1,82.5700,21.7600,0.002108
FILLER_3_152,VGND,li1,76.8200,21.7600,0.001966
FILLER_3_145,VGND,li1,72.4500,21.7600,0.001821
FILLER_3_141,VGND,li1,71.3000,21.7600,0.001821
FILLER_3_132,VGND,li1,66.7000,21.7600,0.001698
FILLER_3_124,VGND,li1,64.4000,21.7600,0.001636
FILLER_3_113,VGND,li1,58.4200,21.7600,0.001436
FILLER_3_111,VGND,li1,56.8100,21.7600,0.001377
FILLER_3_97,VGND,li1,50.3700,21.7600,0.001187
FILLER_3_93,VGND,li1,49.2200,21.7600,0.001187
FILLER_3_64,VGND,li1,35.4200,21.7600,0.000765
FILLER_3_52,VGND,li1,30.3600,21.7600,0.000568
FILLER_3_40,VGND,li1,26.6800,21.7600,0.000469
FILLER_3_23,VGND,li1,16.3300,21.7600,0.000399
FILLER_3_15,VGND,li1,14.2600,21.7600,0.000399
FILLER_3_3,VGND,li1,9.6600,21.7600,0.000399
FILLER_2_361,VGND,li1,171.8100,16.3200,0.004182
FILLER_2_322,VGND,li1,154.1000,16.3200,0.004132
FILLER_2_283,VGND,li1,136.3900,16.3200,0.003954
FILLER_2_250,VGND,li1,120.9800,16.3200,0.003682
FILLER_2_228,VGND,li1,110.6300,16.3200,0.003487
FILLER_2_215,VGND,li1,104.6500,16.3200,0.003348
FILLER_2_188,VGND,li1,93.8400,16.3200,0.003061
FILLER_2_184,VGND,li1,90.3900,16.3200,0.002963
FILLER_2_167,VGND,li1,82.5700,16.3200,0.002697
FILLER_2_163,VGND,li1,81.4200,16.3200,0.002697
FILLER_2_155,VGND,li1,77.2800,16.3200,0.002569
FILLER_2_141,VGND,li1,70.8400,16.3200,0.002294
FILLER_2_138,VGND,li1,69.4600,16.3200,0.002294
FILLER_2_119,VGND,li1,60.9500,16.3200,0.001978
FILLER_2_107,VGND,li1,55.4300,16.3200,0.001744
FILLER_2_85,VGND,li1,46.0000,16.3200,0.001385
FILLER_2_78,VGND,li1,42.7800,16.3200,0.001255
FILLER_2_69,VGND,li1,37.7200,16.3200,0.001048
FILLER_2_36,VGND,li1,23.9200,16.3200,0.000483
FILLER_2_26,VGND,li1,17.9400,16.3200,0.000487
FILLER_2_18,VGND,li1,15.6400,16.3200,0.000487
FILLER_2_6,VGND,li1,11.0400,16.3200,0.000487
FILLER_1_361,VGND,li1,171.8100,16.3200,0.004182
FILLER_1_348,VGND,li1,165.8300,16.3200,0.004179
FILLER_1_337,VGND,li1,161.0000,16.3200,0.004168
FILLER_1_334,VGND,li1,159.6200,16.3200,0.004168
FILLER_1_263,VGND,li1,126.7300,16.3200,0.003787
FILLER_1_225,VGND,li1,109.4800,16.3200,0.003444
FILLER_1_200,VGND,li1,97.7500,16.3200,0.003172
FILLER_1_174,VGND,li1,85.7900,16.3200,0.002806
FILLER_1_169,VGND,li1,83.7200,16.3200,0.002751
FILLER_1_160,VGND,li1,79.3500,16.3200,0.002631
FILLER_1_129,VGND,li1,65.0900,16.3200,0.002135
FILLER_1_111,VGND,li1,56.8100,16.3200,0.001817
FILLER_1_107,VGND,li1,54.9700,16.3200,0.001744
FILLER_1_95,VGND,li1,51.9800,16.3200,0.001590
FILLER_1_83,VGND,li1,46.4600,16.3200,0.001385
FILLER_1_57,VGND,li1,32.2000,16.3200,0.000739
FILLER_1_54,VGND,li1,30.8200,16.3200,0.000739
FILLER_1_42,VGND,li1,27.6000,16.3200,0.000592
FILLER_1_30,VGND,li1,20.0100,16.3200,0.000487
FILLER_1_18,VGND,li1,16.5600,16.3200,0.000487
FILLER_1_6,VGND,li1,11.0400,16.3200,0.000487
FILLER_0_351,VGND,li1,167.4400,10.8800,0.003706
FILLER_0_337,VGND,li1,161.0000,10.8800,0.003692
FILLER_0_307,VGND,li1,146.9700,10.8800,0.003595
FILLER_0_290,VGND,li1,139.3800,10.8800,0.003523
FILLER_0_278,VGND,li1,133.8600,10.8800,0.003463
FILLER_0_251,VGND,li1,121.2100,10.8800,0.003280
FILLER_0_228,VGND,li1,110.6300,10.8800,0.003128
FILLER_0_185,VGND,li1,91.0800,10.8800,0.002722
FILLER_0_169,VGND,li1,83.4900,10.8800,0.002530
FILLER_0_161,VGND,li1,79.8100,10.8800,0.002406
FILLER_0_141,VGND,li1,70.8400,10.8800,0.002173
FILLER_0_139,VGND,li1,69.6900,10.8800,0.002110
FILLER_0_135,VGND,li1,67.8500,10.8800,0.002033
FILLER_0_128,VGND,li1,64.6300,10.8800,0.001929
FILLER_0_107,VGND,li1,55.2000,10.8800,0.001664
FILLER_0_97,VGND,li1,51.0600,10.8800,0.001520
FILLER_0_82,VGND,li1,43.7000,10.8800,0.001254
FILLER_0_57,VGND,li1,31.9700,10.8800,0.000801
FILLER_0_41,VGND,li1,25.0700,10.8800,0.000454
FILLER_0_37,VGND,li1,22.7700,10.8800,0.000462
FILLER_0_29,VGND,li1,19.3200,10.8800,0.000465
FILLER_0_20,VGND,li1,15.1800,10.8800,0.000469
FILLER_0_15,VGND,li1,12.8800,10.8800,0.000469
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000469
ANTENNA_5,VGND,li1,128.8000,21.7600,0.002981
ANTENNA_4,VGND,li1,128.3400,43.5200,0.003494
ANTENNA_3,VGND,li1,25.3000,103.3600,0.000479
ANTENNA_2,VGND,li1,161.9200,152.3200,0.003884
ANTENNA_1,VGND,li1,137.0800,130.5600,0.004559
clkload14,VGND,li1,154.5600,119.6800,0.004186
clkload13,VGND,li1,130.6400,130.5600,0.004479
clkload12,VGND,li1,134.3200,119.6800,0.003966
clkload11,VGND,li1,151.1100,65.2800,0.003899
clkload10,VGND,li1,149.2700,59.8400,0.003941
clkload9,VGND,li1,129.4900,59.8400,0.003682
clkload8,VGND,li1,125.5800,59.8400,0.003596
clkload7,VGND,li1,50.6000,130.5600,0.001955
clkload6,VGND,li1,40.7100,130.5600,0.001480
clkload5,VGND,li1,17.4800,130.5600,0.000630
clkload4,VGND,li1,25.7600,125.1200,0.000710
clkload3,VGND,li1,51.0600,70.7200,0.000762
clkload2,VGND,li1,51.5200,65.2800,0.001675
clkload1,VGND,li1,28.9800,65.2800,0.000744
clkload0,VGND,li1,32.2000,59.8400,0.000889
clkbuf_4_15_0_clk,VGND,li1,154.3300,125.1200,0.004525
clkbuf_4_14_0_clk,VGND,li1,152.0300,114.2400,0.003438
clkbuf_4_13_0_clk,VGND,li1,139.6100,125.1200,0.004401
clkbuf_4_12_0_clk,VGND,li1,131.3300,125.1200,0.004278
clkbuf_4_11_0_clk,VGND,li1,155.2500,65.2800,0.003916
clkbuf_4_10_0_clk,VGND,li1,153.4100,59.8400,0.003979
clkbuf_4_9_0_clk,VGND,li1,129.4900,59.8400,0.003682
clkbuf_4_8_0_clk,VGND,li1,134.5500,59.8400,0.003743
clkbuf_4_7_0_clk,VGND,li1,47.6100,136.0000,0.001093
clkbuf_4_6_0_clk,VGND,li1,36.5700,130.5600,0.001252
clkbuf_4_5_0_clk,VGND,li1,23.6900,125.1200,0.000601
clkbuf_4_4_0_clk,VGND,li1,24.6100,119.6800,0.000517
clkbuf_4_3_0_clk,VGND,li1,51.2900,65.2800,0.001675
clkbuf_4_2_0_clk,VGND,li1,50.8300,59.8400,0.001625
clkbuf_4_1_0_clk,VGND,li1,25.9900,70.7200,0.000353
clkbuf_4_0_0_clk,VGND,li1,34.2700,65.2800,0.000984
clkbuf_0_clk,VGND,li1,91.0800,92.4800,0.001896
fanout256,VGND,li1,17.4800,136.0000,0.000420
fanout255,VGND,li1,125.1200,125.1200,0.004159
fanout254,VGND,li1,127.4200,125.1200,0.004204
fanout253,VGND,li1,160.0800,103.3600,0.003411
fanout252,VGND,li1,132.4800,108.8000,0.002816
fanout251,VGND,li1,39.1000,141.4400,0.000941
fanout250,VGND,li1,15.6400,141.4400,0.000434
fanout249,VGND,li1,46.0000,103.3600,0.001331
fanout248,VGND,li1,27.1400,103.3600,0.000627
fanout247,VGND,li1,25.3000,54.4000,0.000562
fanout246,VGND,li1,45.5400,163.2000,0.001138
fanout245,VGND,li1,106.7200,146.8800,0.002763
fanout244,VGND,li1,103.9600,146.8800,0.002701
fanout243,VGND,li1,119.6000,59.8400,0.003487
fanout242,VGND,li1,94.3000,27.2000,0.002910
fanout241,VGND,li1,42.7800,163.2000,0.001057
fanout240,VGND,li1,57.0400,87.0400,0.001107
fanout239,VGND,li1,22.5400,54.4000,0.000571
fanout238,VGND,li1,41.8600,157.7600,0.001128
fanout237,VGND,li1,38.1800,163.2000,0.000917
fanout236,VGND,li1,25.3000,48.9600,0.000476
fanout235,VGND,li1,25.3000,141.4400,0.000420
fanout234,VGND,li1,20.2400,70.7200,0.000311
fanout233,VGND,li1,30.8200,136.0000,0.000583
fanout232,VGND,li1,29.9000,70.7200,0.000437
fanout231,VGND,li1,34.9600,163.2000,0.000814
fanout230,VGND,li1,39.1000,157.7600,0.001014
fanout229,VGND,li1,27.1400,48.9600,0.000558
fanout228,VGND,li1,21.1600,136.0000,0.000417
fanout227,VGND,li1,119.6000,125.1200,0.004040
